FPR	TPR	Threshold
0.000299	0.018183	16025387870.846899
0.000299	0.018186	16025387870.844748
0.000301	0.018186	16025387870.836567
0.000301	0.018195	16025387870.826509
0.000301	0.018195	16025387870.826498
0.000301	0.018198	16025387870.826017
0.000302	0.018198	16025387870.825106
0.000302	0.018201	16025387870.817390
0.000302	0.018201	16025387870.816313
0.000302	0.018204	16025387870.815496
0.000304	0.018204	16025387870.813665
0.000304	0.018210	16025387870.804976
0.000305	0.018210	16025387870.801903
0.000305	0.018216	16025387870.794455
0.000307	0.018216	16025387870.790108
0.000307	0.018219	16025387870.790009
0.000308	0.018219	16025387870.787180
0.000308	0.018225	16025387870.780874
0.000309	0.018225	16025387870.776907
0.000309	0.018231	16025387870.771742
0.000311	0.018231	16025387870.763756
0.000311	0.018237	16025387870.762604
0.000312	0.018237	16025387870.754360
0.000312	0.018244	16025387870.752331
0.000312	0.018244	16025387870.752052
0.000312	0.018250	16025387870.741795
0.000314	0.018250	16025387870.739143
0.000314	0.018256	16025387870.731253
0.000315	0.018256	16025387870.726799
0.000315	0.018259	16025387870.726036
0.000316	0.018259	16025387870.724766
0.000316	0.018265	16025387870.716892
0.000318	0.018265	16025387870.710705
0.000318	0.018274	16025387870.699610
0.000318	0.018274	16025387870.699308
0.000318	0.018277	16025387870.698589
0.000320	0.018277	16025387870.690037
0.000320	0.018283	16025387870.689054
0.000321	0.018283	16025387870.682863
0.000321	0.018292	16025387870.671124
0.000322	0.018292	16025387870.668686
0.000322	0.018295	16025387870.667940
0.000323	0.018295	16025387870.663706
0.000323	0.018301	16025387870.657375
0.000325	0.018301	16025387870.653624
0.000325	0.018310	16025387870.643639
0.000326	0.018310	16025387870.638721
0.000326	0.018316	16025387870.634464
0.000328	0.018316	16025387870.625984
0.000328	0.018322	16025387870.625305
0.000328	0.018322	16025387870.623072
0.000328	0.018328	16025387870.615088
0.000330	0.018328	16025387870.607328
0.000330	0.018334	16025387870.604509
0.000330	0.018334	16025387870.600601
0.000330	0.018337	16025387870.596272
0.000331	0.018337	16025387870.594576
0.000331	0.018340	16025387870.593929
0.000332	0.018340	16025387870.588446
0.000332	0.018347	16025387870.583342
0.000333	0.018347	16025387870.578270
0.000333	0.018350	16025387870.576357
0.000333	0.018350	16025387870.575291
0.000333	0.018353	16025387870.572756
0.000334	0.018353	16025387870.569405
0.000334	0.018359	16025387870.562162
0.000336	0.018359	16025387870.558895
0.000336	0.018368	16025387870.546465
0.000337	0.018368	16025387870.541559
0.000337	0.018371	16025387870.540968
0.000337	0.018371	16025387870.536951
0.000337	0.018374	16025387870.536499
0.000338	0.018374	16025387870.536106
0.000338	0.018377	16025387870.530369
0.000339	0.018377	16025387870.527781
0.000339	0.018380	16025387870.526529
0.000339	0.018380	16025387870.524502
0.000339	0.018386	16025387870.516554
0.000340	0.018386	16025387870.510267
0.000340	0.018389	16025387870.509161
0.000341	0.018389	16025387870.507900
0.000341	0.018392	16025387870.506578
0.000342	0.018392	16025387870.505016
0.000342	0.018398	16025387870.496597
0.000343	0.018398	16025387870.490141
0.000343	0.018404	16025387870.486620
0.000343	0.018404	16025387870.483761
0.000343	0.018410	16025387870.476633
0.000345	0.018410	16025387870.472078
0.000345	0.018416	16025387870.466646
0.000346	0.018416	16025387870.457239
0.000346	0.018422	16025387870.456079
0.000347	0.018422	16025387870.454464
0.000347	0.018428	16025387870.445452
0.000348	0.018428	16025387870.438044
0.000348	0.018431	16025387870.436676
0.000349	0.018431	16025387870.435915
0.000349	0.018434	16025387870.434818
0.000349	0.018434	16025387870.431507
0.000349	0.018440	16025387870.424191
0.000350	0.018440	16025387870.417267
0.000350	0.018446	16025387870.413555
0.000351	0.018446	16025387870.406725
0.000351	0.018450	16025387870.406679
0.000351	0.018450	16025387870.404789
0.000351	0.018453	16025387870.402920
0.000353	0.018453	16025387870.398905
0.000353	0.018462	16025387870.386667
0.000353	0.018462	16025387870.381918
0.000353	0.018465	16025387870.381634
0.000354	0.018465	16025387870.378325
0.000354	0.018468	16025387870.376667
0.000355	0.018468	16025387870.373653
0.000355	0.018474	16025387870.366652
0.000356	0.018474	16025387870.363548
0.000356	0.018477	16025387870.360336
0.000356	0.018477	16025387870.359514
0.000356	0.018480	16025387870.356636
0.000357	0.018480	16025387870.351917
0.000357	0.018486	16025387870.346624
0.000359	0.018486	16025387870.339716
0.000359	0.018498	16025387870.326586
0.000360	0.018498	16025387870.320089
