FPR,TPR,Threshold
1.639406832800495819e-03,1.649295838405502932e-05,6.794226169586181641e+00
1.652129502234646026e-03,1.649295838405502932e-05,6.793014049530029297e+00
1.652129502234646026e-03,1.684387239222641234e-05,6.792912006378173828e+00
1.655764550644403229e-03,1.684387239222641234e-05,6.792706012725830078e+00
1.659399599054160431e-03,1.684387239222641234e-05,6.792536258697509766e+00
1.661217123259039032e-03,1.684387239222641234e-05,6.792483806610107422e+00
1.661217123259039032e-03,1.719478640039779537e-05,6.792471408843994141e+00
1.666669695873674835e-03,1.719478640039779537e-05,6.792083740234375000e+00
1.666669695873674835e-03,1.754570040856917839e-05,6.791944026947021484e+00
1.670304744283432037e-03,1.754570040856917839e-05,6.790840625762939453e+00
1.673939792693189240e-03,1.754570040856917839e-05,6.790775299072265625e+00
1.673939792693189240e-03,1.824752842491194783e-05,6.790548324584960938e+00
1.679392365307825043e-03,1.824752842491194783e-05,6.790170192718505859e+00
1.679392365307825043e-03,1.859844243308333086e-05,6.790019512176513672e+00
1.684844937922460846e-03,1.859844243308333086e-05,6.789530277252197266e+00
1.688479986332218049e-03,1.859844243308333086e-05,6.789348602294921875e+00
1.688479986332218049e-03,1.894935644125471388e-05,6.789247989654541016e+00
1.690297510537096650e-03,1.894935644125471388e-05,6.789190292358398438e+00
1.690297510537096650e-03,1.930027044942609691e-05,6.789115905761718750e+00
1.695750083151732453e-03,1.930027044942609691e-05,6.788774967193603516e+00
1.695750083151732453e-03,1.965118445759747994e-05,6.788772106170654297e+00
1.701202655766368256e-03,1.965118445759747994e-05,6.787811756134033203e+00
1.704837704176125459e-03,1.965118445759747994e-05,6.787588596343994141e+00
1.706655228381004060e-03,1.965118445759747994e-05,6.787534236907958984e+00
1.706655228381004060e-03,2.000209846576886635e-05,6.787332534790039062e+00
1.717560373610275450e-03,2.000209846576886635e-05,6.786533355712890625e+00
1.717560373610275450e-03,2.035301247394024937e-05,6.786483764648437500e+00
1.723012946224911253e-03,2.035301247394024937e-05,6.786070346832275391e+00
1.726647994634668455e-03,2.035301247394024937e-05,6.785859584808349609e+00
1.726647994634668455e-03,2.070392648211163240e-05,6.785547733306884766e+00
1.730283043044425657e-03,2.070392648211163240e-05,6.785217285156250000e+00
1.730283043044425657e-03,2.105484049028301543e-05,6.785039424896240234e+00
1.733918091454182860e-03,2.105484049028301543e-05,6.784990787506103516e+00
1.737553139863940062e-03,2.105484049028301543e-05,6.784826755523681641e+00
1.737553139863940062e-03,2.140575449845439845e-05,6.784735202789306641e+00
1.741188188273697264e-03,2.140575449845439845e-05,6.784337520599365234e+00
1.741188188273697264e-03,2.175666850662578148e-05,6.784101486206054688e+00
1.744823236683454466e-03,2.175666850662578148e-05,6.784100055694580078e+00
1.750275809298090270e-03,2.175666850662578148e-05,6.783391952514648438e+00
1.750275809298090270e-03,2.210758251479716789e-05,6.783303737640380859e+00
1.755728381912726073e-03,2.210758251479716789e-05,6.783084869384765625e+00
1.755728381912726073e-03,2.280941053113993394e-05,6.783006191253662109e+00
1.759363430322483275e-03,2.280941053113993394e-05,6.782728195190429688e+00
1.762998478732240477e-03,2.280941053113993394e-05,6.782693386077880859e+00
1.764816002937119079e-03,2.280941053113993394e-05,6.782537460327148438e+00
1.764816002937119079e-03,2.316032453931131697e-05,6.782320499420166016e+00
1.770268575551754882e-03,2.316032453931131697e-05,6.781393527984619141e+00
1.773903623961512084e-03,2.316032453931131697e-05,6.780795574188232422e+00
1.773903623961512084e-03,2.421306656382546943e-05,6.780428409576416016e+00
1.777538672371269286e-03,2.421306656382546943e-05,6.780167102813720703e+00
1.777538672371269286e-03,2.456398057199685246e-05,6.779760360717773438e+00
1.779356196576147887e-03,2.456398057199685246e-05,6.779684066772460938e+00
1.782991244985905090e-03,2.456398057199685246e-05,6.779373168945312500e+00
1.790261341805419494e-03,2.456398057199685246e-05,6.778764724731445312e+00
1.790261341805419494e-03,2.491489458016823549e-05,6.778653621673583984e+00
1.792078866010298095e-03,2.491489458016823549e-05,6.778522014617919922e+00
1.792078866010298095e-03,2.526580858833961851e-05,6.778509140014648438e+00
1.797531438624933899e-03,2.526580858833961851e-05,6.777755737304687500e+00
1.797531438624933899e-03,2.561672259651100154e-05,6.777726650238037109e+00
1.801166487034691101e-03,2.561672259651100154e-05,6.777616024017333984e+00
1.801166487034691101e-03,2.596763660468238456e-05,6.777425289154052734e+00
1.802984011239569702e-03,2.596763660468238456e-05,6.777260303497314453e+00
1.802984011239569702e-03,2.631855061285377098e-05,6.777225017547607422e+00
1.808436583854205505e-03,2.631855061285377098e-05,6.776565551757812500e+00
1.808436583854205505e-03,2.702037862919653703e-05,6.776371002197265625e+00
1.810254108059084106e-03,2.702037862919653703e-05,6.776353359222412109e+00
1.810254108059084106e-03,2.772220664553930308e-05,6.776222705841064453e+00
1.812071632263962707e-03,2.772220664553930308e-05,6.776206970214843750e+00
1.812071632263962707e-03,2.807312065371068611e-05,6.776182174682617188e+00
1.815706680673719910e-03,2.807312065371068611e-05,6.776057720184326172e+00
1.819341729083477112e-03,2.807312065371068611e-05,6.775890827178955078e+00
1.821159253288355713e-03,2.807312065371068611e-05,6.775454998016357422e+00
1.821159253288355713e-03,2.842403466188207252e-05,6.775445938110351562e+00
1.826611825902991516e-03,2.842403466188207252e-05,6.775217533111572266e+00
1.826611825902991516e-03,2.877494867005345555e-05,6.775002956390380859e+00
1.830246874312748719e-03,2.877494867005345555e-05,6.774618625640869141e+00
1.833881922722505921e-03,2.877494867005345555e-05,6.774135589599609375e+00
1.833881922722505921e-03,2.912586267822483857e-05,6.774131298065185547e+00
1.835699446927384522e-03,2.912586267822483857e-05,6.774096965789794922e+00
1.835699446927384522e-03,2.947677668639622160e-05,6.774000644683837891e+00
1.839334495337141724e-03,2.947677668639622160e-05,6.773638248443603516e+00
1.839334495337141724e-03,3.052951871091037067e-05,6.773183345794677734e+00
1.842969543746898926e-03,3.052951871091037067e-05,6.773067951202392578e+00
1.842969543746898926e-03,3.088043271908175370e-05,6.773017883300781250e+00
1.844787067951777527e-03,3.088043271908175370e-05,6.773008823394775391e+00
1.844787067951777527e-03,3.123134672725313673e-05,6.772811889648437500e+00
1.848422116361534730e-03,3.123134672725313673e-05,6.772733211517333984e+00
1.850239640566413331e-03,3.123134672725313673e-05,6.772617340087890625e+00
1.850239640566413331e-03,3.158226073542452653e-05,6.772223949432373047e+00
1.852057164771291932e-03,3.158226073542452653e-05,6.772211551666259766e+00
1.852057164771291932e-03,3.193317474359590955e-05,6.772128582000732422e+00
1.853874688976170533e-03,3.193317474359590955e-05,6.772087574005126953e+00
1.853874688976170533e-03,3.228408875176729258e-05,6.771895885467529297e+00
1.857509737385927735e-03,3.228408875176729258e-05,6.771545886993408203e+00
1.857509737385927735e-03,3.263500275993867560e-05,6.771279811859130859e+00
1.859327261590806336e-03,3.263500275993867560e-05,6.771188259124755859e+00
1.862962310000563539e-03,3.263500275993867560e-05,6.770839691162109375e+00
1.862962310000563539e-03,3.333683077628144166e-05,6.770477294921875000e+00
1.870232406820077726e-03,3.333683077628144166e-05,6.769941806793212891e+00
1.870232406820077726e-03,3.403865879262420771e-05,6.769848346710205078e+00
1.872049931024956327e-03,3.403865879262420771e-05,6.769841670989990234e+00
1.872049931024956327e-03,3.438957280079559073e-05,6.769826889038085938e+00
1.873867455229834928e-03,3.438957280079559073e-05,6.769745349884033203e+00
1.873867455229834928e-03,3.474048680896697376e-05,6.769744873046875000e+00
1.877502503639592131e-03,3.474048680896697376e-05,6.769419193267822266e+00
1.882955076254227934e-03,3.474048680896697376e-05,6.768764019012451172e+00
1.882955076254227934e-03,3.509140081713835678e-05,6.768562316894531250e+00
1.890225173073742338e-03,3.509140081713835678e-05,6.768106937408447266e+00
1.890225173073742338e-03,3.579322883348112961e-05,6.767992019653320312e+00
1.892042697278620940e-03,3.579322883348112961e-05,6.767879962921142578e+00
1.892042697278620940e-03,3.649505684982389566e-05,6.767794132232666016e+00
1.895677745688378142e-03,3.649505684982389566e-05,6.767666339874267578e+00
1.897495269893256743e-03,3.649505684982389566e-05,6.767280101776123047e+00
1.897495269893256743e-03,3.684597085799527869e-05,6.767136096954345703e+00
1.901130318303013945e-03,3.684597085799527869e-05,6.766983509063720703e+00
1.901130318303013945e-03,3.719688486616666172e-05,6.766512393951416016e+00
1.904765366712771147e-03,3.719688486616666172e-05,6.766374111175537109e+00
1.904765366712771147e-03,3.789871288250942777e-05,6.766218185424804688e+00
1.908400415122528350e-03,3.789871288250942777e-05,6.765914916992187500e+00
1.912035463532285552e-03,3.789871288250942777e-05,6.765695095062255859e+00
1.912035463532285552e-03,3.824962689068081079e-05,6.765681743621826172e+00
1.915670511942042754e-03,3.824962689068081079e-05,6.765439987182617188e+00
1.915670511942042754e-03,3.860054089885219382e-05,6.765360355377197266e+00
1.917488036146921355e-03,3.860054089885219382e-05,6.765324115753173828e+00
1.917488036146921355e-03,4.035511093970911572e-05,6.764749526977539062e+00
1.919305560351799956e-03,4.035511093970911572e-05,6.764641284942626953e+00
1.919305560351799956e-03,4.070602494788049875e-05,6.764545917510986328e+00
1.922940608761557158e-03,4.070602494788049875e-05,6.764194488525390625e+00
1.924758132966435760e-03,4.070602494788049875e-05,6.764188289642333984e+00
1.924758132966435760e-03,4.105693895605188178e-05,6.763920307159423828e+00
1.926575657171314361e-03,4.105693895605188178e-05,6.763906955718994141e+00
1.926575657171314361e-03,4.140785296422326480e-05,6.763831615447998047e+00
1.928393181376192962e-03,4.140785296422326480e-05,6.763827800750732422e+00
1.928393181376192962e-03,4.210968098056603085e-05,6.763753414154052734e+00
1.935663278195707366e-03,4.210968098056603085e-05,6.763115406036376953e+00
1.935663278195707366e-03,4.316242300508017993e-05,6.762325286865234375e+00
1.939298326605464569e-03,4.316242300508017993e-05,6.762151718139648438e+00
1.939298326605464569e-03,4.351333701325156296e-05,6.762146472930908203e+00
1.941115850810343170e-03,4.351333701325156296e-05,6.761726856231689453e+00
1.941115850810343170e-03,4.456607903776571881e-05,6.761041164398193359e+00
1.942933375015221771e-03,4.456607903776571881e-05,6.760974884033203125e+00
1.942933375015221771e-03,4.491699304593710183e-05,6.760879039764404297e+00
1.944750899220100372e-03,4.491699304593710183e-05,6.760566234588623047e+00
1.944750899220100372e-03,4.561882106227986789e-05,6.760546207427978516e+00
1.950203471834736175e-03,4.561882106227986789e-05,6.760425567626953125e+00
1.950203471834736175e-03,4.632064907862263394e-05,6.760097026824951172e+00
1.952020996039614776e-03,4.632064907862263394e-05,6.760027408599853516e+00
1.952020996039614776e-03,4.737339110313678301e-05,6.759246349334716797e+00
1.953838520244493161e-03,4.737339110313678301e-05,6.758733272552490234e+00
1.953838520244493161e-03,4.772430511130816604e-05,6.758604526519775391e+00
1.955656044449371762e-03,4.772430511130816604e-05,6.758533477783203125e+00
1.955656044449371762e-03,4.807521911947954907e-05,6.758491039276123047e+00
1.957473568654250363e-03,4.807521911947954907e-05,6.758298873901367188e+00
1.957473568654250363e-03,4.982978916033647097e-05,6.757151126861572266e+00
1.959291092859128964e-03,4.982978916033647097e-05,6.757129669189453125e+00
1.959291092859128964e-03,5.018070316850785400e-05,6.757070064544677734e+00
1.961108617064007565e-03,5.018070316850785400e-05,6.756955623626708984e+00
1.961108617064007565e-03,5.053161717667923702e-05,6.756696701049804688e+00
1.964743665473764767e-03,5.053161717667923702e-05,6.756423950195312500e+00
1.964743665473764767e-03,5.088253118485062005e-05,6.756201267242431641e+00
1.966561189678643368e-03,5.088253118485062005e-05,6.756193637847900391e+00
1.966561189678643368e-03,5.158435920119338610e-05,6.755934238433837891e+00
1.970196238088400571e-03,5.158435920119338610e-05,6.755375385284423828e+00
1.970196238088400571e-03,5.263710122570754195e-05,6.755289554595947266e+00
1.972013762293279172e-03,5.263710122570754195e-05,6.755268096923828125e+00
1.972013762293279172e-03,5.298801523387892498e-05,6.755224704742431641e+00
1.973831286498157773e-03,5.298801523387892498e-05,6.754842281341552734e+00
1.973831286498157773e-03,5.333892924205030801e-05,6.754549503326416016e+00
1.977466334907914975e-03,5.333892924205030801e-05,6.753622531890869141e+00
1.977466334907914975e-03,5.404075725839307406e-05,6.753524780273437500e+00
1.979283859112793576e-03,5.404075725839307406e-05,6.753448009490966797e+00
1.979283859112793576e-03,5.509349928290722313e-05,6.752930164337158203e+00
1.981101383317672177e-03,5.509349928290722313e-05,6.752890110015869141e+00
1.981101383317672177e-03,5.579532729924998919e-05,6.752250194549560547e+00
1.982918907522550778e-03,5.579532729924998919e-05,6.752200603485107422e+00
1.982918907522550778e-03,5.649715531559276201e-05,6.752076625823974609e+00
1.984736431727429379e-03,5.649715531559276201e-05,6.751722812652587891e+00
1.984736431727429379e-03,5.719898333193552806e-05,6.751373291015625000e+00
1.986553955932307981e-03,5.719898333193552806e-05,6.751168727874755859e+00
1.986553955932307981e-03,5.754989734010691109e-05,6.751136302947998047e+00
1.988371480137186582e-03,5.754989734010691109e-05,6.751084804534912109e+00
1.988371480137186582e-03,5.790081134827829412e-05,6.750854969024658203e+00
1.992006528546943784e-03,5.790081134827829412e-05,6.750471591949462891e+00
1.992006528546943784e-03,5.860263936462106017e-05,6.750307559967041016e+00
1.993824052751822385e-03,5.860263936462106017e-05,6.750211238861083984e+00
1.993824052751822385e-03,5.895355337279244319e-05,6.749938488006591797e+00
1.995641576956700986e-03,5.895355337279244319e-05,6.749269008636474609e+00
1.995641576956700986e-03,5.965538138913520924e-05,6.748980045318603516e+00
1.997459101161579587e-03,5.965538138913520924e-05,6.748790264129638672e+00
1.997459101161579587e-03,6.000629539730659227e-05,6.748656749725341797e+00
1.999276625366458188e-03,6.000629539730659227e-05,6.748576641082763672e+00
1.999276625366458188e-03,6.140995142999213115e-05,6.748172283172607422e+00
2.001094149571336790e-03,6.140995142999213115e-05,6.747695922851562500e+00
2.001094149571336790e-03,6.246269345450627345e-05,6.747038364410400391e+00
2.002911673776215391e-03,6.246269345450627345e-05,6.746818542480468750e+00
2.002911673776215391e-03,6.351543547902042930e-05,6.746580600738525391e+00
2.004729197981093992e-03,6.351543547902042930e-05,6.746310710906982422e+00
2.004729197981093992e-03,6.421726349536319536e-05,6.745851039886474609e+00
2.006546722185972593e-03,6.421726349536319536e-05,6.745412826538085938e+00
2.006546722185972593e-03,6.597183353622011726e-05,6.744296550750732422e+00
2.008364246390851194e-03,6.597183353622011726e-05,6.744222164154052734e+00
2.008364246390851194e-03,6.667366155256288331e-05,6.744062900543212891e+00
2.010181770595729795e-03,6.667366155256288331e-05,6.743966579437255859e+00
2.010181770595729795e-03,6.702457556073427311e-05,6.743852138519287109e+00
2.011999294800608396e-03,6.702457556073427311e-05,6.743656158447265625e+00
2.011999294800608396e-03,6.842823159341980522e-05,6.742658615112304688e+00
2.013816819005486997e-03,6.842823159341980522e-05,6.742234706878662109e+00
2.013816819005486997e-03,7.088462965061947962e-05,6.740978240966796875e+00
2.017451867415244200e-03,7.088462965061947962e-05,6.740476131439208984e+00
2.017451867415244200e-03,7.193737167513363547e-05,6.740123748779296875e+00
2.019269391620122801e-03,7.193737167513363547e-05,6.739875316619873047e+00
