FPR	TPR	Threshold
0.000319	0.004649	0.041594
0.000319	0.004653	0.041594
0.000319	0.004731	0.041594
0.000320	0.004731	0.041590
0.000320	0.004734	0.041588
0.000321	0.004734	0.041581
0.000321	0.004737	0.041581
0.000322	0.004737	0.041573
0.000324	0.004737	0.041570
0.000325	0.004737	0.041554
0.000328	0.004737	0.041544
0.000330	0.004737	0.041532
0.000330	0.004740	0.041515
0.000330	0.004765	0.041515
0.000330	0.004780	0.041515
0.000332	0.004780	0.041476
0.000332	0.004783	0.041461
0.000336	0.004783	0.041441
0.000336	0.004795	0.041439
0.000341	0.004795	0.041400
0.000341	0.004877	0.041395
0.000343	0.004877	0.041393
0.000344	0.004877	0.041392
0.000346	0.004877	0.041385
0.000346	0.004880	0.041381
0.000347	0.004880	0.041373
0.000347	0.004883	0.041363
0.000350	0.004883	0.041349
0.000350	0.004901	0.041346
0.000350	0.004907	0.041346
0.000350	0.004907	0.041343
0.000351	0.004907	0.041341
0.000353	0.004907	0.041339
0.000353	0.004910	0.041337
0.000354	0.004910	0.041323
0.000354	0.004919	0.041320
0.000354	0.004922	0.041318
0.000354	0.004946	0.041317
0.000354	0.004949	0.041316
0.000356	0.004949	0.041312
0.000356	0.004952	0.041303
0.000357	0.004952	0.041295
0.000357	0.004955	0.041283
0.000357	0.004961	0.041280
0.000358	0.004961	0.041276
0.000360	0.004961	0.041270
0.000361	0.004961	0.041269
0.000361	0.004965	0.041257
0.000361	0.004965	0.041254
0.000363	0.004965	0.041252
0.000364	0.004965	0.041250
0.000364	0.004983	0.041245
0.000364	0.004989	0.041245
0.000364	0.004995	0.041241
0.000364	0.004995	0.041239
0.000364	0.005001	0.041230
0.000364	0.005025	0.041228
0.000364	0.005037	0.041228
0.000364	0.005040	0.041214
0.000365	0.005040	0.041213
0.000365	0.005049	0.041207
0.000366	0.005049	0.041205
0.000366	0.005055	0.041201
0.000366	0.005071	0.041178
0.000367	0.005071	0.041176
0.000368	0.005071	0.041175
0.000368	0.005074	0.041174
0.000368	0.005074	0.041167
0.000368	0.005080	0.041161
0.000368	0.005092	0.041161
0.000368	0.005098	0.041161
0.000368	0.005101	0.041161
0.000370	0.005101	0.041155
0.000371	0.005101	0.041155
0.000371	0.005104	0.041153
0.000371	0.005116	0.041145
0.000373	0.005116	0.041124
0.000373	0.005125	0.041120
0.000380	0.005125	0.041065
0.000381	0.005125	0.041064
0.000382	0.005125	0.041054
0.000382	0.005134	0.041045
0.000382	0.005152	0.041036
0.000383	0.005152	0.041033
0.000383	0.005155	0.041031
0.000385	0.005155	0.041019
0.000385	0.005158	0.041018
0.000388	0.005158	0.040997
0.000388	0.005161	0.040995
0.000388	0.005174	0.040993
0.000390	0.005174	0.040989
0.000390	0.005177	0.040988
0.000390	0.005177	0.040982
0.000390	0.005183	0.040975
0.000391	0.005183	0.040972
0.000391	0.005210	0.040970
0.000393	0.005210	0.040967
0.000393	0.005213	0.040962
0.000394	0.005213	0.040957
0.000398	0.005213	0.040940
0.000399	0.005213	0.040935
0.000399	0.005231	0.040927
0.000399	0.005234	0.040926
0.000401	0.005234	0.040919
0.000402	0.005234	0.040915
0.000402	0.005237	0.040911
0.000406	0.005237	0.040894
0.000406	0.005240	0.040891
0.000409	0.005240	0.040860
0.000409	0.005243	0.040859
0.000409	0.005243	0.040856
0.000411	0.005243	0.040853
0.000411	0.005246	0.040846
0.000412	0.005246	0.040833
0.000412	0.005252	0.040826
0.000413	0.005252	0.040824
0.000413	0.005255	0.040822
0.000415	0.005255	0.040819
0.000415	0.005258	0.040819
0.000415	0.005258	0.040816
0.000415	0.005261	0.040815
0.000415	0.005276	0.040809
0.000415	0.005283	0.040809
0.000416	0.005283	0.040809
0.000417	0.005283	0.040800
0.000417	0.005289	0.040798
0.000418	0.005289	0.040789
0.000418	0.005295	0.040789
0.000422	0.005295	0.040758
0.000422	0.005301	0.040757
0.000423	0.005301	0.040750
0.000423	0.005307	0.040749
0.000423	0.005310	0.040747
0.000423	0.005310	0.040746
0.000423	0.005313	0.040743
0.000426	0.005313	0.040721
0.000429	0.005313	0.040710
0.000434	0.005313	0.040657
0.000434	0.005316	0.040655
0.000435	0.005316	0.040655
0.000435	0.005319	0.040647
0.000436	0.005319	0.040638
0.000436	0.005322	0.040637
0.000438	0.005322	0.040626
0.000438	0.005334	0.040617
0.000439	0.005334	0.040601
0.000439	0.005337	0.040598
0.000440	0.005337	0.040597
0.000443	0.005337	0.040592
0.000443	0.005340	0.040591
0.000445	0.005340	0.040582
0.000445	0.005343	0.040582
0.000446	0.005343	0.040573
0.000447	0.005343	0.040570
0.000448	0.005343	0.040567
0.000449	0.005343	0.040555
0.000452	0.005343	0.040542
0.000452	0.005346	0.040539
0.000452	0.005346	0.040537
0.000453	0.005346	0.040536
0.000454	0.005346	0.040517
0.000456	0.005346	0.040513
0.000456	0.005349	0.040510
0.000457	0.005349	0.040507
0.000459	0.005349	0.040503
0.000459	0.005349	0.040495
0.000459	0.005358	0.040489
0.000460	0.005358	0.040488
0.000460	0.005364	0.040484
0.000461	0.005364	0.040483
0.000461	0.005370	0.040469
0.000461	0.005370	0.040469
0.000461	0.005373	0.040460
0.000463	0.005373	0.040458
0.000463	0.005376	0.040453
0.000463	0.005382	0.040451
0.000463	0.005382	0.040450
0.000463	0.005392	0.040449
0.000463	0.005398	0.040445
0.000466	0.005398	0.040438
0.000466	0.005401	0.040435
0.000466	0.005407	0.040423
0.000466	0.005407	0.040416
0.000466	0.005410	0.040415
0.000467	0.005410	0.040401
0.000467	0.005413	0.040399
0.000470	0.005413	0.040385
0.000470	0.005416	0.040377
0.000471	0.005416	0.040371
0.000472	0.005416	0.040371
0.000472	0.005422	0.040368
0.000480	0.005422	0.040312
0.000480	0.005425	0.040311
0.000484	0.005425	0.040274
0.000484	0.005428	0.040274
0.000484	0.005428	0.040269
0.000484	0.005431	0.040264
0.000485	0.005431	0.040263
0.000485	0.005449	0.040251
0.000485	0.005452	0.040249
0.000486	0.005452	0.040239
0.000487	0.005452	0.040234
0.000489	0.005452	0.040227
0.000490	0.005452	0.040226
0.000493	0.005452	0.040214
0.000493	0.005455	0.040213
0.000495	0.005455	0.040203
0.000495	0.005482	0.040202
0.000495	0.005485	0.040202
0.000501	0.005485	0.040164
0.000501	0.005489	0.040156
0.000501	0.005489	0.040153
0.000501	0.005492	0.040151
0.000502	0.005492	0.040150
0.000502	0.005498	0.040148
0.000508	0.005498	0.040108
0.000508	0.005501	0.040097
0.000510	0.005501	0.040089
0.000510	0.005504	0.040088
0.000511	0.005504	0.040087
0.000512	0.005504	0.040084
0.000515	0.005504	0.040070
0.000515	0.005513	0.040065
0.000519	0.005513	0.040050
0.000519	0.005519	0.040048
0.000520	0.005519	0.040043
0.000522	0.005519	0.040031
0.000522	0.005522	0.040019
0.000522	0.005522	0.040010
0.000522	0.005525	0.040008
0.000522	0.005534	0.040006
0.000523	0.005534	0.040005
0.000523	0.005537	0.040001
0.000523	0.005549	0.040000
0.000523	0.005567	0.040000
0.000524	0.005567	0.039999
0.000524	0.005570	0.039998
0.000526	0.005570	0.039995
0.000526	0.005576	0.039990
0.000527	0.005576	0.039989
0.000529	0.005576	0.039988
0.000529	0.005582	0.039987
0.000530	0.005582	0.039984
0.000531	0.005582	0.039975
0.000536	0.005582	0.039931
0.000536	0.005585	0.039931
0.000543	0.005585	0.039896
0.000543	0.005588	0.039891
0.000546	0.005588	0.039885
0.000546	0.005588	0.039885
0.000546	0.005595	0.039883
0.000548	0.005595	0.039862
0.000548	0.005598	0.039860
0.000549	0.005598	0.039848
0.000549	0.005601	0.039843
0.000550	0.005601	0.039836
0.000552	0.005601	0.039811
0.000556	0.005601	0.039793
0.000556	0.005604	0.039784
0.000557	0.005604	0.039779
0.000557	0.005610	0.039774
0.000559	0.005610	0.039767
0.000560	0.005610	0.039766
0.000563	0.005610	0.039734
0.000563	0.005613	0.039730
0.000564	0.005613	0.039725
0.000564	0.005616	0.039702
0.000568	0.005616	0.039679
0.000568	0.005646	0.039672
0.000570	0.005646	0.039663
0.000570	0.005649	0.039662
0.000571	0.005649	0.039662
0.000578	0.005649	0.039636
0.000578	0.005652	0.039634
0.000578	0.005652	0.039634
0.000578	0.005658	0.039632
0.000578	0.005670	0.039631
0.000580	0.005670	0.039615
0.000580	0.005676	0.039611
0.000581	0.005676	0.039605
0.000581	0.005682	0.039594
0.000582	0.005682	0.039589
0.000582	0.005685	0.039584
0.000585	0.005685	0.039571
0.000585	0.005688	0.039568
0.000587	0.005688	0.039565
0.000590	0.005688	0.039548
0.000590	0.005701	0.039547
0.000590	0.005704	0.039547
0.000592	0.005704	0.039540
0.000592	0.005713	0.039531
0.000595	0.005713	0.039515
0.000595	0.005722	0.039508
0.000596	0.005722	0.039505
0.000598	0.005722	0.039504
0.000598	0.005731	0.039504
0.000598	0.005734	0.039504
0.000604	0.005734	0.039460
0.000604	0.005740	0.039450
0.000605	0.005740	0.039449
0.000606	0.005740	0.039448
0.000606	0.005740	0.039444
0.000606	0.005743	0.039439
0.000607	0.005743	0.039439
0.000607	0.005746	0.039438
0.000612	0.005746	0.039420
0.000612	0.005749	0.039419
0.000615	0.005749	0.039400
0.000616	0.005749	0.039399
0.000618	0.005749	0.039398
0.000618	0.005755	0.039392
0.000619	0.005755	0.039392
0.000621	0.005755	0.039389
0.000622	0.005755	0.039388
0.000622	0.005761	0.039380
0.000622	0.005764	0.039378
0.000622	0.005764	0.039378
0.000622	0.005767	0.039376
0.000623	0.005767	0.039366
0.000623	0.005770	0.039358
0.000625	0.005770	0.039354
0.000625	0.005773	0.039352
0.000626	0.005773	0.039349
0.000626	0.005782	0.039340
0.000627	0.005782	0.039336
0.000627	0.005785	0.039333
0.000628	0.005785	0.039331
0.000628	0.005788	0.039330
