FPR	TPR	Threshold
0.000595	0.002472	0.241992
0.000595	0.002523	0.241987
0.000596	0.002523	0.241984
0.000596	0.002526	0.241974
0.000597	0.002526	0.241973
0.000597	0.002535	0.241971
0.000597	0.002541	0.241949
0.000605	0.002541	0.241934
0.000605	0.002541	0.241932
0.000609	0.002541	0.241923
0.000612	0.002541	0.241920
0.000612	0.002550	0.241914
0.000616	0.002550	0.241911
0.000616	0.002553	0.241904
0.000621	0.002553	0.241895
0.000630	0.002553	0.241895
0.000630	0.002620	0.241880
0.000637	0.002620	0.241869
0.000637	0.002623	0.241853
0.000637	0.002632	0.241853
0.000637	0.002632	0.241831
0.000637	0.002638	0.241796
0.000639	0.002638	0.241764
0.000639	0.002644	0.241758
0.000639	0.002666	0.241755
0.000644	0.002666	0.241751
0.000646	0.002666	0.241738
0.000646	0.002684	0.241727
0.000646	0.002684	0.241725
0.000646	0.002696	0.241713
0.000659	0.002696	0.241712
0.000659	0.002702	0.241711
0.000660	0.002702	0.241706
0.000660	0.002726	0.241700
0.000661	0.002726	0.241694
0.000661	0.002765	0.241692
0.000661	0.002768	0.241689
0.000664	0.002768	0.241676
0.000665	0.002768	0.241674
0.000665	0.002844	0.241669
0.000667	0.002844	0.241662
0.000672	0.002844	0.241661
0.000672	0.002847	0.241658
0.000672	0.002856	0.241644
0.000685	0.002856	0.241641
0.000685	0.002914	0.241636
0.000685	0.002932	0.241629
0.000685	0.003005	0.241626
0.000685	0.003005	0.241623
0.000692	0.003005	0.241617
0.000692	0.003041	0.241606
0.000692	0.003041	0.241600
0.000697	0.003041	0.241587
0.000697	0.003056	0.241581
0.000697	0.003059	0.241574
0.000698	0.003059	0.241572
0.000698	0.003080	0.241570
0.000698	0.003084	0.241566
0.000698	0.003183	0.241552
0.000699	0.003183	0.241548
0.000699	0.003190	0.241537
0.000709	0.003190	0.241536
0.000709	0.003193	0.241528
0.000714	0.003193	0.241524
0.000726	0.003193	0.241521
0.000728	0.003193	0.241499
0.000728	0.003202	0.241496
0.000728	0.003205	0.241490
0.000728	0.003271	0.241480
0.000729	0.003271	0.241453
0.000730	0.003271	0.241447
0.000730	0.003283	0.241431
0.000730	0.003283	0.241427
0.000730	0.003329	0.241425
0.000732	0.003329	0.241420
0.000741	0.003329	0.241417
0.000741	0.003335	0.241412
0.000748	0.003335	0.241403
0.000748	0.003347	0.241399
0.000754	0.003347	0.241391
0.000754	0.003350	0.241376
0.000755	0.003350	0.241367
0.000755	0.003374	0.241366
0.000755	0.003377	0.241366
0.000759	0.003377	0.241359
0.000760	0.003377	0.241340
0.000760	0.003380	0.241332
0.000760	0.003380	0.241323
0.000760	0.003441	0.241319
0.000760	0.003456	0.241278
0.000761	0.003456	0.241273
0.000761	0.003477	0.241268
0.000761	0.003526	0.241254
0.000761	0.003589	0.241244
0.000761	0.003589	0.241234
0.000761	0.003592	0.241233
0.000761	0.003608	0.241233
0.000762	0.003608	0.241230
0.000767	0.003608	0.241229
0.000776	0.003608	0.241229
0.000788	0.003608	0.241220
0.000788	0.003614	0.241204
0.000789	0.003614	0.241199
0.000789	0.003617	0.241188
0.000790	0.003617	0.241185
0.000807	0.003617	0.241181
0.000810	0.003617	0.241169
0.000811	0.003617	0.241160
0.000812	0.003617	0.241160
0.000812	0.003626	0.241153
0.000812	0.003629	0.241145
0.000815	0.003629	0.241144
0.000822	0.003629	0.241139
0.000823	0.003629	0.241133
0.000824	0.003629	0.241129
0.000825	0.003629	0.241122
0.000825	0.003650	0.241109
0.000826	0.003650	0.241096
0.000836	0.003650	0.241093
0.000845	0.003650	0.241091
0.000846	0.003650	0.241086
0.000846	0.003653	0.241085
0.000847	0.003653	0.241080
0.000847	0.003659	0.241070
0.000853	0.003659	0.241068
0.000853	0.003662	0.241059
0.000853	0.003671	0.241054
0.000853	0.003671	0.241051
0.000853	0.003711	0.241050
0.000853	0.003717	0.241046
0.000854	0.003717	0.241037
0.000861	0.003717	0.241035
0.000863	0.003717	0.241034
0.000863	0.003735	0.240973
0.000867	0.003735	0.240972
0.000870	0.003735	0.240971
0.000870	0.003735	0.240966
0.000870	0.003741	0.240958
0.000876	0.003741	0.240948
0.000877	0.003741	0.240946
0.000877	0.003747	0.240943
0.000877	0.003768	0.240939
0.000877	0.003780	0.240929
0.000877	0.003783	0.240928
0.000883	0.003783	0.240901
0.000884	0.003783	0.240893
0.000884	0.003804	0.240887
0.000884	0.003810	0.240873
0.000885	0.003810	0.240872
0.000886	0.003810	0.240870
0.000887	0.003810	0.240862
0.000887	0.003813	0.240859
0.000890	0.003813	0.240848
0.000890	0.003853	0.240848
0.000898	0.003853	0.240845
0.000899	0.003853	0.240844
0.000899	0.003856	0.240844
0.000900	0.003856	0.240838
0.000900	0.003862	0.240825
0.000901	0.003862	0.240824
0.000901	0.003904	0.240807
0.000901	0.003913	0.240776
0.000901	0.003916	0.240765
0.000901	0.003950	0.240758
0.000901	0.003980	0.240746
0.000901	0.003983	0.240733
0.000902	0.003983	0.240725
0.000909	0.003983	0.240722
0.000909	0.003989	0.240700
0.000909	0.004007	0.240693
0.000909	0.004019	0.240692
0.000909	0.004019	0.240690
0.000909	0.004022	0.240687
0.000911	0.004022	0.240682
0.000914	0.004022	0.240679
0.000914	0.004022	0.240674
0.000914	0.004032	0.240670
0.000914	0.004086	0.240666
0.000922	0.004086	0.240659
0.000922	0.004089	0.240655
0.000922	0.004216	0.240647
0.000923	0.004216	0.240636
0.000928	0.004216	0.240633
0.000928	0.004225	0.240588
0.000942	0.004225	0.240578
0.000942	0.004228	0.240569
0.000943	0.004228	0.240560
0.000943	0.004244	0.240553
0.000944	0.004244	0.240551
0.000944	0.004295	0.240540
0.000944	0.004374	0.240534
0.000946	0.004374	0.240532
0.000947	0.004374	0.240531
0.000947	0.004377	0.240527
0.000948	0.004377	0.240526
0.000949	0.004377	0.240518
0.000949	0.004380	0.240516
0.000952	0.004380	0.240512
0.000952	0.004380	0.240511
0.000954	0.004380	0.240510
0.000956	0.004380	0.240508
0.000957	0.004380	0.240505
0.000957	0.004386	0.240499
0.000959	0.004386	0.240460
0.000959	0.004395	0.240405
0.000959	0.004431	0.240394
0.000959	0.004434	0.240394
0.000964	0.004434	0.240388
0.000964	0.004437	0.240387
0.000966	0.004437	0.240382
0.000970	0.004437	0.240380
0.000970	0.004440	0.240355
0.000972	0.004440	0.240345
0.000972	0.004480	0.240341
0.000978	0.004480	0.240331
0.000978	0.004483	0.240330
0.000981	0.004483	0.240322
0.000981	0.004489	0.240317
0.000983	0.004489	0.240313
0.000983	0.004501	0.240312
0.000984	0.004501	0.240307
0.000985	0.004501	0.240306
0.000987	0.004501	0.240301
0.000990	0.004501	0.240297
0.000996	0.004501	0.240289
0.000997	0.004501	0.240287
0.000997	0.004510	0.240285
0.001006	0.004510	0.240280
0.001006	0.004531	0.240254
0.001007	0.004531	0.240249
0.001007	0.004586	0.240244
0.001007	0.004586	0.240243
0.001015	0.004586	0.240243
0.001015	0.004592	0.240229
0.001016	0.004592	0.240222
0.001016	0.004601	0.240214
0.001016	0.004601	0.240204
0.001020	0.004601	0.240197
0.001021	0.004601	0.240193
0.001021	0.004607	0.240181
0.001022	0.004607	0.240179
0.001028	0.004607	0.240177
0.001028	0.004610	0.240174
0.001028	0.004610	0.240173
0.001028	0.004622	0.240172
0.001028	0.004643	0.240169
0.001029	0.004643	0.240168
0.001032	0.004643	0.240164
0.001032	0.004643	0.240158
0.001032	0.004656	0.240157
0.001032	0.004659	0.240151
0.001033	0.004659	0.240151
0.001033	0.004734	0.240142
0.001036	0.004734	0.240139
0.001036	0.004737	0.240138
0.001039	0.004737	0.240128
0.001039	0.004737	0.240128
0.001039	0.004740	0.240125
0.001045	0.004740	0.240122
0.001045	0.004743	0.240120
0.001045	0.004752	0.240120
0.001045	0.004756	0.240120
0.001046	0.004756	0.240120
0.001046	0.004759	0.240117
0.001049	0.004759	0.240117
0.001049	0.004762	0.240117
0.001050	0.004762	0.240112
0.001050	0.004765	0.240101
0.001054	0.004765	0.240084
0.001054	0.004768	0.240076
0.001058	0.004768	0.240072
0.001058	0.004774	0.240070
0.001059	0.004774	0.240068
0.001059	0.004780	0.240066
0.001060	0.004780	0.240061
0.001066	0.004780	0.240054
0.001067	0.004780	0.240053
0.001068	0.004780	0.240053
0.001068	0.004783	0.240049
0.001069	0.004783	0.240042
0.001071	0.004783	0.240040
0.001072	0.004783	0.240038
0.001074	0.004783	0.240031
0.001081	0.004783	0.240030
0.001085	0.004783	0.240029
0.001090	0.004783	0.240024
0.001092	0.004783	0.240023
0.001097	0.004783	0.240010
0.001100	0.004783	0.240010
0.001100	0.004786	0.240006
0.001110	0.004786	0.239995
0.001111	0.004786	0.239985
0.001112	0.004786	0.239977
0.001113	0.004786	0.239964
0.001113	0.004792	0.239963
0.001116	0.004792	0.239954
0.001116	0.004792	0.239954
0.001117	0.004795	0.239948
0.001117	0.004855	0.239946
0.001117	0.004858	0.239941
0.001122	0.004858	0.239937
0.001122	0.004865	0.239932
0.001122	0.004865	0.239930
0.001140	0.004865	0.239927
0.001140	0.004877	0.239900
0.001145	0.004877	0.239900
0.001146	0.004877	0.239886
0.001151	0.004877	0.239885
0.001152	0.004877	0.239868
0.001156	0.004877	0.239861
0.001156	0.004895	0.239857
0.001162	0.004895	0.239841
0.001162	0.004907	0.239834
0.001163	0.004907	0.239830
0.001163	0.004910	0.239827
0.001167	0.004910	0.239826
0.001167	0.004916	0.239825
0.001175	0.004916	0.239822
0.001176	0.004916	0.239815
0.001180	0.004916	0.239807
0.001180	0.004937	0.239806
0.001180	0.004989	0.239802
0.001180	0.004995	0.239801
0.001180	0.004998	0.239797
0.001180	0.005007	0.239791
0.001180	0.005022	0.239786
0.001180	0.005022	0.239783
0.001185	0.005022	0.239782
0.001187	0.005022	0.239770
0.001190	0.005022	0.239770
0.001196	0.005022	0.239770
0.001198	0.005022	0.239769
0.001199	0.005022	0.239752
0.001199	0.005025	0.239751
0.001201	0.005025	0.239745
0.001209	0.005025	0.239743
0.001209	0.005037	0.239736
0.001209	0.005040	0.239735
0.001211	0.005040	0.239734
0.001211	0.005061	0.239731
0.001211	0.005064	0.239727
0.001215	0.005064	0.239717
0.001216	0.005064	0.239715
0.001216	0.005067	0.239714
0.001217	0.005067	0.239709
0.001218	0.005067	0.239703
0.001221	0.005067	0.239700
0.001227	0.005067	0.239699
0.001229	0.005067	0.239697
0.001231	0.005067	0.239694
0.001231	0.005067	0.239694
0.001231	0.005074	0.239686
0.001231	0.005077	0.239680
0.001231	0.005125	0.239680
0.001235	0.005125	0.239679
0.001238	0.005125	0.239678
0.001238	0.005125	0.239673
0.001242	0.005125	0.239652
0.001243	0.005128	0.239651
0.001243	0.005131	0.239650
0.001243	0.005131	0.239642
0.001243	0.005134	0.239641
0.001247	0.005134	0.239640
0.001248	0.005134	0.239640
0.001249	0.005134	0.239635
0.001250	0.005134	0.239634
0.001250	0.005192	0.239632
0.001251	0.005192	0.239622
0.001251	0.005195	0.239604
0.001254	0.005195	0.239599
0.001254	0.005243	0.239597
0.001254	0.005289	0.239588
0.001254	0.005289	0.239581
0.001254	0.005295	0.239578
0.001258	0.005295	0.239566
0.001260	0.005295	0.239558
0.001260	0.005298	0.239555
0.001260	0.005325	0.239552
0.001263	0.005325	0.239543
0.001263	0.005328	0.239543
0.001269	0.005328	0.239536
0.001270	0.005328	0.239536
0.001271	0.005328	0.239532
0.001271	0.005331	0.239526
0.001271	0.005331	0.239524
0.001276	0.005331	0.239511
0.001278	0.005331	0.239510
0.001279	0.005331	0.239504
0.001284	0.005331	0.239497
0.001284	0.005331	0.239492
0.001284	0.005334	0.239491
0.001291	0.005334	0.239484
0.001300	0.005334	0.239481
0.001321	0.005334	0.239477
0.001322	0.005334	0.239476
0.001325	0.005334	0.239475
0.001325	0.005337	0.239475
0.001332	0.005337	0.239472
0.001335	0.005337	0.239468
0.001336	0.005337	0.239461
0.001336	0.005340	0.239460
0.001336	0.005382	0.239459
0.001341	0.005382	0.239458
0.001344	0.005382	0.239457
0.001344	0.005389	0.239454
0.001345	0.005389	0.239452
0.001346	0.005389	0.239448
0.001347	0.005389	0.239447
0.001347	0.005392	0.239446
0.001347	0.005392	0.239442
0.001347	0.005395	0.239439
0.001348	0.005395	0.239427
0.001351	0.005395	0.239425
0.001352	0.005395	0.239423
0.001352	0.005401	0.239418
0.001353	0.005401	0.239412
0.001354	0.005401	0.239405
0.001354	0.005416	0.239392
0.001355	0.005416	0.239387
0.001356	0.005416	0.239384
0.001356	0.005419	0.239356
0.001357	0.005419	0.239353
0.001357	0.005461	0.239348
0.001360	0.005461	0.239343
0.001365	0.005461	0.239338
0.001366	0.005461	0.239337
0.001366	0.005464	0.239326
0.001366	0.005464	0.239316
0.001366	0.005467	0.239316
0.001367	0.005467	0.239315
0.001370	0.005467	0.239315
0.001375	0.005467	0.239307
0.001378	0.005467	0.239306
0.001378	0.005473	0.239294
0.001383	0.005473	0.239274
0.001383	0.005479	0.239268
0.001383	0.005479	0.239267
0.001383	0.005482	0.239259
0.001391	0.005482	0.239249
0.001392	0.005482	0.239247
0.001393	0.005482	0.239243
0.001397	0.005482	0.239240
0.001398	0.005482	0.239228
0.001402	0.005482	0.239225
0.001403	0.005482	0.239224
0.001406	0.005482	0.239221
0.001408	0.005482	0.239206
0.001408	0.005485	0.239204
0.001412	0.005485	0.239198
0.001416	0.005485	0.239197
0.001418	0.005485	0.239183
0.001421	0.005485	0.239181
0.001421	0.005485	0.239181
0.001423	0.005485	0.239177
0.001423	0.005492	0.239176
0.001423	0.005501	0.239175
0.001424	0.005501	0.239157
0.001424	0.005504	0.239152
0.001425	0.005504	0.239147
0.001425	0.005513	0.239130
0.001426	0.005513	0.239128
0.001429	0.005513	0.239126
0.001429	0.005516	0.239125
0.001432	0.005516	0.239125
0.001433	0.005516	0.239119
0.001433	0.005522	0.239105
0.001435	0.005522	0.239083
0.001435	0.005525	0.239077
0.001440	0.005525	0.239074
0.001447	0.005525	0.239070
0.001448	0.005525	0.239060
0.001448	0.005531	0.239058
0.001448	0.005543	0.239050
0.001449	0.005543	0.239047
0.001449	0.005546	0.239046
0.001457	0.005546	0.239046
0.001459	0.005546	0.239042
0.001459	0.005552	0.239040
0.001459	0.005558	0.239034
0.001459	0.005564	0.239026
0.001460	0.005564	0.239023
0.001467	0.005564	0.239016
0.001467	0.005567	0.238999
0.001473	0.005567	0.238994
0.001474	0.005567	0.238980
0.001478	0.005567	0.238978
0.001478	0.005570	0.238975
0.001480	0.005570	0.238974
0.001480	0.005576	0.238968
0.001480	0.005634	0.238967
0.001481	0.005634	0.238964
0.001481	0.005637	0.238964
0.001483	0.005637	0.238949
0.001483	0.005640	0.238947
0.001486	0.005640	0.238940
0.001490	0.005640	0.238937
0.001490	0.005646	0.238922
0.001494	0.005646	0.238918
0.001494	0.005646	0.238914
0.001494	0.005649	0.238904
0.001497	0.005649	0.238894
0.001497	0.005652	0.238893
0.001497	0.005710	0.238888
0.001498	0.005710	0.238876
0.001508	0.005710	0.238873
0.001508	0.005728	0.238872
0.001508	0.005731	0.238872
0.001509	0.005731	0.238872
0.001512	0.005731	0.238865
0.001513	0.005731	0.238863
0.001513	0.005734	0.238860
0.001513	0.005761	0.238857
0.001516	0.005761	0.238850
0.001516	0.005767	0.238843
0.001516	0.005770	0.238838
0.001517	0.005770	0.238838
0.001517	0.005773	0.238834
0.001518	0.005773	0.238832
0.001518	0.005776	0.238829
0.001522	0.005776	0.238817
0.001522	0.005779	0.238811
0.001523	0.005779	0.238802
0.001523	0.005785	0.238797
0.001525	0.005785	0.238780
0.001526	0.005785	0.238777
0.001526	0.005785	0.238767
0.001530	0.005785	0.238764
0.001531	0.005785	0.238758
0.001531	0.005797	0.238753
0.001531	0.005800	0.238749
0.001532	0.005800	0.238747
0.001552	0.005800	0.238741
0.001552	0.005800	0.238737
0.001560	0.005800	0.238737
0.001567	0.005800	0.238735
0.001573	0.005800	0.238733
0.001573	0.005807	0.238728
0.001574	0.005807	0.238719
0.001574	0.005837	0.238715
0.001574	0.005840	0.238715
0.001574	0.005840	0.238714
0.001580	0.005840	0.238712
0.001583	0.005840	0.238704
0.001600	0.005840	0.238702
0.001601	0.005840	0.238695
0.001604	0.005840	0.238692
0.001605	0.005840	0.238685
0.001605	0.005846	0.238682
0.001609	0.005846	0.238682
0.001609	0.005900	0.238677
0.001613	0.005900	0.238677
0.001613	0.005910	0.238671
0.001619	0.005910	0.238670
0.001621	0.005910	0.238668
0.001621	0.005928	0.238664
0.001621	0.005928	0.238664
0.001625	0.005928	0.238658
0.001632	0.005928	0.238657
0.001632	0.005928	0.238653
0.001632	0.005931	0.238650
0.001632	0.005949	0.238647
0.001633	0.005949	0.238647
0.001633	0.005952	0.238643
0.001648	0.005952	0.238641
0.001649	0.005952	0.238633
0.001651	0.005952	0.238621
0.001651	0.005955	0.238620
0.001652	0.005955	0.238614
0.001652	0.005958	0.238613
0.001652	0.006025	0.238603
0.001652	0.006097	0.238597
0.001652	0.006100	0.238596
0.001653	0.006100	0.238590
0.001657	0.006100	0.238589
0.001659	0.006100	0.238571
0.001665	0.006100	0.238565
0.001666	0.006100	0.238560
0.001666	0.006116	0.238557
0.001666	0.006128	0.238555
0.001667	0.006128	0.238545
0.001667	0.006134	0.238541
0.001667	0.006176	0.238531
0.001667	0.006182	0.238530
0.001670	0.006182	0.238527
0.001670	0.006185	0.238526
0.001671	0.006185	0.238522
0.001676	0.006185	0.238520
0.001677	0.006185	0.238520
0.001679	0.006185	0.238516
0.001679	0.006215	0.238516
0.001683	0.006215	0.238504
0.001693	0.006215	0.238486
0.001698	0.006215	0.238483
0.001704	0.006215	0.238483
0.001704	0.006222	0.238480
0.001705	0.006222	0.238475
0.001707	0.006222	0.238473
0.001707	0.006237	0.238466
0.001712	0.006237	0.238464
0.001713	0.006237	0.238462
0.001715	0.006237	0.238453
0.001715	0.006240	0.238453
0.001716	0.006240	0.238450
0.001717	0.006240	0.238450
0.001717	0.006243	0.238449
0.001718	0.006243	0.238448
0.001718	0.006264	0.238446
0.001718	0.006279	0.238439
0.001718	0.006294	0.238439
0.001718	0.006306	0.238417
0.001718	0.006306	0.238416
0.001725	0.006306	0.238412
0.001745	0.006306	0.238410
0.001746	0.006306	0.238409
0.001746	0.006312	0.238404
0.001746	0.006312	0.238403
0.001746	0.006321	0.238400
0.001748	0.006321	0.238400
0.001748	0.006337	0.238399
0.001748	0.006349	0.238378
0.001748	0.006349	0.238377
0.001752	0.006349	0.238375
0.001753	0.006349	0.238364
0.001753	0.006352	0.238361
0.001759	0.006352	0.238360
0.001759	0.006358	0.238353
0.001765	0.006358	0.238352
0.001768	0.006358	0.238350
0.001770	0.006358	0.238349
0.001770	0.006358	0.238346
0.001770	0.006391	0.238342
0.001770	0.006397	0.238340
0.001771	0.006397	0.238339
0.001771	0.006412	0.238337
0.001776	0.006412	0.238298
0.001783	0.006412	0.238297
0.001783	0.006412	0.238297
0.001783	0.006418	0.238294
0.001783	0.006421	0.238293
0.001784	0.006421	0.238287
0.001784	0.006427	0.238277
0.001784	0.006427	0.238267
0.001786	0.006427	0.238266
0.001787	0.006427	0.238264
0.001790	0.006427	0.238261
0.001790	0.006427	0.238256
0.001790	0.006458	0.238253
0.001791	0.006458	0.238248
