FPR	TPR	Threshold
0.000000	0.006009	13937.231361
0.000000	0.006016	13937.225420
0.000000	0.006022	13937.203186
0.000000	0.006028	13937.185551
0.000000	0.006037	13937.146452
0.000000	0.006043	13937.145683
0.000000	0.006046	13937.140792
0.000000	0.006052	13937.137527
0.000000	0.006058	13937.124926
0.000000	0.006064	13937.105814
0.000000	0.006091	13937.084263
0.000000	0.006097	13937.065946
0.000000	0.006116	13937.026686
0.000000	0.006122	13937.026077
0.000000	0.006134	13936.987585
0.000000	0.006140	13936.986209
0.000000	0.006155	13936.950332
0.000000	0.006161	13936.946341
0.000000	0.006173	13936.941808
0.000000	0.006179	13936.934812
0.000000	0.006188	13936.923047
0.000000	0.006194	13936.906473
0.000000	0.006203	13936.872488
0.000000	0.006209	13936.866605
0.000000	0.006228	13936.829191
0.000000	0.006234	13936.826737
0.000000	0.006249	13936.790739
0.000000	0.006255	13936.786869
0.000000	0.006264	13936.761653
0.000000	0.006270	13936.747001
0.000000	0.006282	13936.734349
0.000000	0.006288	13936.732100
0.000000	0.006297	13936.711917
0.000000	0.006303	13936.707133
0.000000	0.006318	13936.672117
0.000000	0.006325	13936.667265
0.000000	0.006340	13936.634500
0.000000	0.006346	13936.627398
0.000000	0.006358	13936.598981
0.000000	0.006364	13936.587530
0.000000	0.006370	13936.558553
0.000000	0.006376	13936.547663
0.000000	0.006382	13936.539104
0.000000	0.006388	13936.529389
0.000000	0.006394	13936.514882
0.000000	0.006400	13936.507795
0.000000	0.006412	13936.472697
0.000000	0.006418	13936.467928
0.000000	0.006437	13936.430027
0.000000	0.006443	13936.428060
0.000000	0.006458	13936.388535
0.000000	0.006464	13936.388193
0.000000	0.006470	13936.363732
0.000000	0.006476	13936.348326
0.000000	0.006494	13936.328175
0.000000	0.006500	13936.326679
0.000000	0.006509	13936.309682
0.000000	0.006515	13936.308459
0.000000	0.006527	13936.268981
0.000000	0.006534	13936.268592
0.000000	0.006546	13936.230201
0.000000	0.006552	13936.228725
0.000000	0.006573	13936.189772
0.000000	0.006579	13936.188858
0.000000	0.006585	13936.149812
0.000000	0.006591	13936.148991
0.000000	0.006597	13936.133901
0.000000	0.006603	13936.123972
0.000000	0.006609	13936.113861
0.000000	0.006615	13936.109124
0.000000	0.006627	13936.075081
0.000000	0.006633	13936.069257
0.000000	0.006652	13936.033157
0.000000	0.006658	13936.029390
0.000000	0.006673	13935.989986
0.000000	0.006679	13935.989524
0.000000	0.006703	13935.958741
0.000000	0.006709	13935.949657
0.000000	0.006727	13935.912417
0.000000	0.006739	13935.909791
0.000000	0.006761	13935.872751
0.000000	0.006767	13935.869924
0.000000	0.006779	13935.832478
0.000000	0.006785	13935.830058
0.000000	0.006797	13935.793011
0.000000	0.006803	13935.790192
0.000000	0.006833	13935.753710
0.000000	0.006839	13935.750326
0.000000	0.006864	13935.724066
0.000000	0.006870	13935.710554
0.000000	0.006879	13935.687285
0.000000	0.006885	13935.671040
0.000000	0.006897	13935.645706
0.000000	0.006903	13935.631527
0.000000	0.006918	13935.592379
0.000000	0.006924	13935.592013
0.000000	0.006930	13935.589635
0.000000	0.006936	13935.573768
0.000000	0.006948	13935.556844
0.000000	0.006955	13935.552499
0.000000	0.006967	13935.517504
0.000000	0.006973	13935.512986
0.000000	0.006985	13935.477172
0.000000	0.006991	13935.473472
0.000000	0.007003	13935.445952
0.000000	0.007009	13935.433959
0.000000	0.007027	13935.404573
0.000000	0.007033	13935.394445
0.000000	0.007054	13935.356145
0.000000	0.007061	13935.354932
0.000000	0.007091	13935.327714
0.000000	0.007097	13935.315418
0.000000	0.007106	13935.276289
0.000000	0.007112	13935.275905
0.000000	0.007121	13935.246512
0.000000	0.007133	13935.236392
0.000000	0.007151	13935.221938
0.000000	0.007157	13935.196879
0.000000	0.007176	13935.158577
0.000000	0.007182	13935.157366
0.000000	0.007194	13935.127826
0.000000	0.007200	13935.117853
0.000000	0.007203	13935.105602
0.000000	0.007209	13935.078340
0.000000	0.007218	13935.060220
0.000000	0.007224	13935.038827
0.000000	0.007233	13935.009773
