FPR	TPR	Threshold
0.004519	0.004374	-16.362344
0.004519	0.004374	-16.364006
0.004519	0.004392	-16.369941
0.004520	0.004392	-16.370924
0.004520	0.004395	-16.371270
0.004520	0.004395	-16.372487
0.004520	0.004425	-16.382984
0.004521	0.004425	-16.384461
0.004521	0.004431	-16.385939
0.004521	0.004431	-16.387243
0.004521	0.004444	-16.390825
0.004522	0.004444	-16.392118
0.004522	0.004462	-16.397938
0.004523	0.004462	-16.398792
0.004523	0.004471	-16.401585
0.004523	0.004471	-16.402585
0.004523	0.004489	-16.408766
0.004524	0.004489	-16.409709
0.004524	0.004501	-16.413408
0.004524	0.004501	-16.414537
0.004524	0.004510	-16.418158
0.004525	0.004510	-16.418410
0.004525	0.004531	-16.426906
0.004526	0.004531	-16.427141
0.004526	0.004543	-16.431686
0.004526	0.004543	-16.432574
0.004526	0.004562	-16.439473
0.004527	0.004562	-16.441626
0.004527	0.004580	-16.448911
0.004528	0.004580	-16.450116
0.004528	0.004601	-16.459064
0.004528	0.004601	-16.459751
0.004528	0.004616	-16.466094
0.004529	0.004616	-16.466553
0.004529	0.004625	-16.470785
0.004530	0.004625	-16.471125
0.004530	0.004637	-16.476844
0.004530	0.004637	-16.478835
0.004530	0.004643	-16.479980
0.004531	0.004643	-16.480311
0.004531	0.004659	-16.487049
0.004531	0.004659	-16.489326
0.004531	0.004665	-16.490944
0.004532	0.004665	-16.490966
0.004532	0.004674	-16.494540
0.004533	0.004674	-16.495004
0.004533	0.004698	-16.506937
0.004533	0.004698	-16.508308
0.004533	0.004701	-16.508836
0.004534	0.004701	-16.509964
0.004534	0.004716	-16.515527
0.004534	0.004716	-16.516552
0.004534	0.004737	-16.525960
0.004535	0.004737	-16.527355
0.004535	0.004762	-16.539264
0.004536	0.004762	-16.539543
0.004536	0.004765	-16.540286
0.004537	0.004765	-16.540428
0.004537	0.004783	-16.549638
0.004537	0.004783	-16.549936
0.004537	0.004795	-16.555396
0.004538	0.004795	-16.557206
